id,title,addr1,map_x,map_y,flag_nm,type,parking_space,use_time_festival,tel,modified_time,play_time
KC490PC22N006990,정산고~교육청,강원도 화천군 화천읍 하리 28-6,127.703093,38.103098,공영,노상,71,유료,033-440-2365,20180810,09:00 - 18:00
KC490PC22N006992,전광판~회전교차로,강원도 화천군 화천읍 하리 43-64,127.704779,38.105503,공영,노상,71,유료,033-440-2365,20180810,09:00 - 18:00
KC490PC22N007003,하리공영주차장-2,강원도 화천군 화천읍 하리 16-8,127.707916,38.104328,공영,노외,53,무료,033-440-2365,20180810,00:00 - 00:00
KC490PC22N007006,부흥로터리,인천광역시 부평구 장제로 138(부평동) 일원,126.7316485,37.498545,공영,노상,154,유료,032-262-9220,20170529,09:00 - 19:00
KC490PC22N007009,중앙동 3,전라북도 군산시 서래안2길 13-2 (중동 ),126.726151,35.982673,공영,노상,52,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N007010,부원,인천광역시 부평구 경원대로1347번길 12(부평동) 일원,126.7193542,37.4922763,공영,노외,112,유료,032-262-9220,20170529,09:00 - 19:00
KC490PC22N007011,부평깡시장(건축물),인천광역시 부평구 부흥로 315,126.7052062,37.4562557,공영,노외,130,유료,032-262-9231,20170529,00:00 - 00:00
KC490PC22N007012,대정(건축물),인천광역시 부평구 주부토로 19(부평동) 일원,126.7052062,37.4562557,공영,노외,107,유료,032-262-9229,20170529,00:00 - 00:00
KC490PC22N007013,부평시장(건축물),인천광역시 부평구 시장로61번길 11(부평동) 일원,126.7270041,37.4960046,공영,노외,185,유료,032-262-9230,20170529,00:00 - 00:00
KC490PC22N007014,삼산동(갈월),인천광역시 부평구 후정동로 32(삼산동) 일원,126.7387108,37.5198649,공영,노외,156,유료,032-512-8634,20170529,09:00 - 19:00
KC490PC22N007015,부평구청역,인천광역시 부평구 부평대로165번길(부평동) 일원,126.7206155,37.5058342,공영,노외,434,유료,032-262-9229,20170529,09:00 - 19:00
KC490PC22N007016,굴포천1차 복개,인천광역시 부평구 부평문화로37번길 16(부평동) 일원,126.7204751,37.4947095,공영,노외,244,유료,032-262-9229,20170529,09:00 - 19:00
KC490PC22N007017,화랑로,인천광역시 부평구 화랑로 124(산곡동) 일원,126.7019452,37.493209,민영,노외,68,유료,032-262-9220,20170529,09:00 - 19:00
KC490PC22N007018,부개2차,인천광역시 부평구 부개로 61-14(부개동) 일원,126.7386321,37.5033726,민영,노외,54,유료,032-262-9220,20170529,09:00 - 19:00
KC490PC22N007025,세월천로,인천광역시 부평구 세월천로 1(청천동) 일원,126.7067501,37.5128733,민영,노상,141,유료,032-262-9220,20170529,09:00 - 19:00
KC490PC22N007026,사랑샘공원,인천광역시 부평구 후정로 346(삼산동) 일원,126.7358762,37.5204545,공영,노외,102,혼합,032-262-9229,20170529,00:00 - 00:00
KC490PC22N007034,진접 노상제1,경기도 남양주시 진접읍 봉현로 19,127.1804091,37.7155109,공영,노상,54,무료,031-560-1212,20170418,00:00 - 00:00
KC490PC22N007038,중앙동 1,전라북도 군산시 서래로 10 (금암동 ),126.7214848,35.98609105,공영,노상,79,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N007041,별내면 노상제1,경기도 남양주시 별내면 청학리 중앙길 75,127.1193785,37.7076023,공영,노상,86,무료,031-560-1212,20170418,00:00 - 00:00
KC490PC22N007060,진접 제1공영,경기도 남양주시 진접읍 광릉내로82번길 42,127.2084008,37.7448688,공영,노외,120,무료,031-560-1212,20170418,00:00 - 00:00
KC490PC22N007063,지금 제2공영,경기도 남양주시 가운로 8-5,127.1579811,37.6048522,공영,노외,80,유료,031-560-1212,20170418,10:00 - 19:00
KC490PC22N007064,진접 제2공영,경기도 남양주시 진접읍 부마로6번길 11-7,127.2016353,37.7453527,공영,노외,104,무료,031-560-1212,20170418,00:00 - 00:00
KC490PC22N007074,옥계동제2노상,대전광역시 중구 대종로71번길 13,127.4533302,36.29903653,공영,노상,59,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007076,용두동제2노상,대전광역시 중구 동서대로1327번길 68,127.4046013,36.33181963,공영,노상,50,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007078,유천1동제2노상,대전광역시 중구 계백로1566번길 57,127.3953088,36.31501653,공영,노상,72,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007086,터미널 옆 주차장,강원도 평창군 대화면 평창대로 894,128.4528285,37.49988657,공영,노외,76,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007100,문화1동제7노상,대전광역시 중구 과례로 82,127.4142413,36.31446813,공영,노상,50,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007105,문화2동제5노상,대전광역시 중구 보문산로215번길 43,127.4039467,36.3078604,공영,노상,72,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007112,중앙로 노상주차장,강원도 평창군 진부면 진부중앙로 94,128.5607073,37.6392384,공영,노상,187,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007114,천변리 주차장,강원도 평창군 평창읍 천변길 56,128.3985184,37.3664892,공영,노외,230,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007137,산칠록목욕탕옆(3공영),강원도 태백시 연지로 28,128.9902313,37.17586199,공영,노상,50,유료,033-550-2105,20220928,00:00 - 23:59
KC490PC22N007143,통리 의용소방대앞,강원도 태백시 통리길 13,129.0370166,37.16883825,공영,노상,121,무료,033-550-2105,20220928,00:00 - 23:59
KC490PC22N007157,소도다목적광장,강원도 태백시 태백산로 4725,128.9564218,37.1310592,공영,노외,139,무료,033-550-2105,20220928,00:00 - 23:59
KC490PC22N007170,제칠안식교회 뒤 주차장,강원도 평창군 대관령면 눈마을길 27,128.7096506,37.67067567,공영,노외,51,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007177,봉평전통시장 주차장,강원도 평창군 봉평면 애강나무길 109,128.3747719,37.61446786,공영,노외,57,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007178,남안교위 둔치 주차장,강원도 평창군 봉평면 기풍3길 3,128.3748141,37.61522423,공영,노외,420,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007182,진부전통시장 주차장,강원도 평창군 진부면 진부시장뒷길 27,128.5574135,37.63774311,공영,노외,50,무료,033-330-2285,20220927,00:00 - 23:59
KC490PC22N007198,쇠평어린이공원,울산광역시 동구 동해안로 279,129.4340167,35.55079762,공영,노외,76,무료,052-209-3755,20221130,00:00 - 23:59
KC490PC22N007204,대왕암공원 타워주차장,울산광역시 동구 해수욕장7길 23,129.4340128,35.49056051,공영,노외,600,혼합,052-209-3753,20221130,00:00 - 23:59
KC490PC22N007205,상방복개천 노상,울산광역시 북구 화봉로 75 (화봉동),129.3673337,35.58859131,공영,노상,78,혼합,052-241-7963,20221130,00:00 - 23:59
KC490PC22N007206,주전군부대앞,울산광역시 동구 주전해안길 280,129.4554301,35.55197615,공영,노외,83,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007207,주전새마을다리,울산광역시 동구 동해안로 661-3,129.4554706,35.56528566,공영,노외,59,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007209,방어동(1009-6),울산광역시 동구 화잠9길 29,129.408335,35.48214223,공영,노외,50,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007211,화정공영지하주차장,울산광역시 동구 대송로 140,129.4225856,35.49586835,공영,노외,136,혼합,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007216,대왕암,울산광역시 동구 등대로 155,129.4368869,35.48891329,공영,노외,261,혼합,052-209-3753,20221130,00:00 - 23:59
KC490PC22N007218,주전몽돌해변,울산광역시 동구 동해안로 692,129.4456324,35.54450461,공영,노상,129,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007220,꽃바위로 노상 주차장,울산광역시 동구 꽃바위로 325,129.4122031,35.48730651,공영,노상,553,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007228,주전군부대앞,울산광역시 동구 주전해안길 280,129.456191,35.55224518,공영,노외,83,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007229,축구경기장2층,울산광역시 남구 문수로 44,129.2595317,35.53526694,공영,부설,139,혼합,052-220-2006,20221130,00:00 - 23:59
KC490PC22N007230,문수스쿼시경기장,울산광역시 남구 문수로 44,129.2595317,35.53526694,공영,부설,59,혼합,052-220-2008,20221130,00:00 - 23:59
KC490PC22N007231,야구장,울산광역시 남구 문수로 44,129.2595317,35.53526694,공영,부설,257,혼합,052-220-2010,20221130,00:00 - 23:59
KC490PC22N007232,대학길제1공영주차장,울산광역시 동구 대송6길 58,129.4191315,35.50107768,공영,노상,109,혼합,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007236,전하1동주차장,울산광역시 동구 방어진순환도로 875,129.4295114,35.51543472,공영,노상,167,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007237,전하2동주차장,울산광역시 동구 진성14길 78,129.4295114,35.51543472,공영,노상,461,무료,052-209-3722,20221130,00:00 - 23:59
KC490PC22N007243,태평시장공영주차장,대전광역시 중구 수침로55번길 56,127.397699,36.3259447,공영,노외,120,혼합,042-606-7232,20220916,08:00 - 20:00
KC490PC22N007248,문화공원주차장,울산광역시 남구 돋질로 211,129.3284784,35.54300605,공영,부설,400,혼합,052-267-8743,20221130,00:00 - 23:59
KC490PC22N007251,유천시장공영주차장,대전광역시 중구 유천로47번길 22,127.3966599,36.31692977,공영,노외,53,혼합,042-606-7232,20220916,08:00 - 20:00
KC490PC22N007252,대흥동제3노외,대전광역시 중구 대흥로111번길 35,127.4237318,36.32463693,공영,노외,53,혼합,042-606-6865,20220916,08:00 - 22:00
KC490PC22N007267,안영동제2노외,대전광역시 중구 뿌리공원로 41,127.3825142,36.28529788,공영,노외,75,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007268,침산동제1노외,대전광역시 중구 산서로 180,127.3909063,36.28716232,공영,노외,176,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007269,대흥동제1노외,대전광역시 중구 대종로452번길 27,127.4291892,36.32584044,공영,노외,144,혼합,042-606-6865,20220916,08:00 - 22:00
KC490PC22N007280,대사동제1노외,대전광역시 중구 보문산공원로497번안길 26,127.4199756,36.31139953,공영,노외,93,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007282,태평2동제3노상,대전광역시 중구 동서대로1207번길 53,127.3949125,36.3285686,공영,노상,154,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007283,호동제1노상,대전광역시 중구 범골로 21-12,127.4455045,36.30528965,공영,노상,59,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007284,호동제3노상,대전광역시 중구 모암로14번길 36,127.4479673,36.30474742,공영,노상,94,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007289,유천2동제2시간제,대전광역시 중구 계백로 1600,127.3978785,36.31822927,공영,노상,72,무료,042-606-6865,20220916,10:00 - 17:00
KC490PC22N007292,유천1동제3노상,대전광역시 중구 당디로 107,127.3912946,36.31437729,공영,노상,104,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007297,중촌동제4노상,대전광역시 중구 대전천서로 616,127.4159804,36.33855904,공영,노상,120,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007300,태평1동제1노상,대전광역시 중구 수침로 54-3,127.4011119,36.32443408,공영,노상,70,무료,042-606-6865,20220916,00:00 - 23:59
KC490PC22N007303,탑동로 주차장,경상남도 남해군 고현면 탑동로 51,127.8733019,34.89573715,공영,노외,52,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007304,이락사 주차장,경상남도 남해군 고현면 남해대로 3829,127.8578101,34.91252187,공영,노외,72,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007307,물건항 주차장,경상남도 남해군 삼동면 동부대로1030번길 39,128.0508291,34.79419594,공영,노외,94,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007308,상주은모래비치 주차장,경상남도 남해군 상주면 남해대로688번길 4-3,127.9881147,34.72255623,공영,노외,350,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007309,노량주차장,경상남도 남해군 설천면 노량로195번길 9,127.8749647,34.93989504,공영,노외,157,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007311,단항회센타 앞 주차장,경상남도 남해군 창선면 동부대로2964번길 7-4,128.0303413,34.91666214,공영,노외,130,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007314,남면사무소 앞 노상주차장,경상남도 남해군 남면 남서대로 788-17,127.8867174,34.77340326,공영,노상,67,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007315,창선 면소재지 주차장,경상남도 남해군 창선면 창선로 106-1,128.012782,34.85768033,공영,노상,73,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007318,남면주차장,경상남도 남해군 남면 남서대로 758-1,127.8889632,34.77089129,공영,노상,73,무료,055-860-3455,20220923,00:00 - 23:59
KC490PC22N007335,장기② 공영주차장,경기도 김포시 김포한강1로 77-9(장기동),126.6680353,37.64528039,공영,노외,50,유료,031-996-6584,20220927,10:00 - 23:00
KC490PC22N007336,사우1구역 공영주차장,경기도 김포시 돌문로 86번길 11-2(사우동),126.7145721,37.62199823,공영,노외,57,유료,031-996-6584,20220927,11:00 - 23:00
KC490PC22N007344,사우1구역 노상주차장,경기도 김포시 돌문로 86번길,126.7145466,37.62199859,공영,노상,77,유료,031-996-6584,20220927,10:00 - 19:00
KC490PC22N007345,사우3구역 노상주차장,경기도 김포시 돌문로 48번길,126.7182293,37.61939146,공영,노상,61,유료,031-996-6584,20220927,10:00 - 19:00
KC490PC22N007349,하성공영주차장,경기도 김포시 하성면 하성로 515,126.634361,37.72030012,공영,노외,95,무료,031-980-2330,20220927,00:00 - 23:59
KC490PC22N007352,사우자주식 공영주차장,경기도 김포시 돌문로 32(사우동),126.7197493,37.61904757,공영,노외,165,유료,031-996-6584,20220927,09:00 - 23:59
KC490PC22N007353,북변 공영주차장,경기도 김포시 김포대로 955(북변동),126.7117539,37.62744531,공영,노외,157,유료,031-996-6584,20220927,09:00 - 22:00
KC490PC22N007361,사우4구역 노상주차장,경기도 김포시 돌문로 61,126.716506,37.6198189,공영,노상,51,무료,031-980-2330,20220927,00:00 - 23:59
KC490PC22N007363,군하 노상주차장,경기도 김포시 월곶면 군하로276번길 20,126.5521923,37.71702337,공영,노상,72,무료,031-980-2330,20220927,00:00 - 23:59
KC490PC22N007366,청학초등학교,부산광역시 영도구 청학로 49,129.0595046,35.09320301,공영,노외,105,유료,051-419-4552,20221005,00:00 - 23:59
KC490PC22N007375,절영해안산책로앞,부산광역시 영도구 해안산책길 52,129.0412093,35.0811807,공영,노상,122,유료,051-419-4552,20221005,08:00 - 20:00
KC490PC22N007381,옥현로,울산광역시 남구 산업로 304,129.2600818,35.5402428,공영,노상,57,혼합,052-226-0945,20221130,00:00 - 23:59
KC490PC22N007382,삼산2,울산광역시 남구 삼산로352번길9,129.3456294,35.5382457,공영,노외,167,혼합,052-226-0945,20221130,00:00 - 23:59
KC490PC22N007383,평창현대앞,울산광역시 남구 삼산중로84번길 11-13,129.3370554,35.54152561,공영,노외,240,유료,052-226-0945,20221130,00:00 - 23:59
KC490PC22N007384,성남공영주차장,울산광역시 중구 학성로 49-1,129.3168845,35.55418215,공영,노외,144,유료,052-211-5267,20221130,00:00 - 23:59
KC490PC22N007388,태화둔치1 공영주차장,울산광역시 중구 내오산로 5,129.2761007,35.55468272,공영,노외,52,혼합,052-290-7630,20221130,00:00 - 23:59
KC490PC22N007389,태화둔치3 공영주차장,울산광역시 중구 내오산로 99-1,129.285973,35.55155513,공영,노외,69,혼합,052-290-7630,20221130,00:00 - 23:59
KC490PC22N007390,태화둔치5 공영주차장,울산광역시 중구 내오산로 99-1,129.285973,35.55155513,공영,노외,208,혼합,052-290-7630,20221130,00:00 - 23:59
